sample_id,filename,ground_truth,method,prediction,exact_match,hierarchical_similarity,tree_distance,common_ancestor,confidence,reasoning_summary
17,youtube/7yKeNoCB8_E_frame_33920_1.jpg,psoriasis,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,
18,youtube/iIhr9-LwS5Q_frame_11211_9.jpg,psoriasis,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,
19,youtube/Xl3sMLqhK30_frame_29964_5.jpg,psoriasis,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,"The provided image and observations do not offer sufficient morphological, color, or distribution characteristics to confidently diagnose any specific condition. Without clear clinical information, no"
20,public/5453977556464879778.png,eczema,dermatology_agent_sam,Acute vesicular dermatitis,0,0.2,4,inflammatory,0.8,"The lesion is localized to the ankle and presents as red papules and plaques, consistent with acute inflammation and vesicular nature. The specific morphology and location are suggestive of acute vesi"
21,youtube/Z3Oa5mxfCOw_frame_15078_0_0.jpg,eczema,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,
22,IIYI/1587_2.png,eczema,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,"The absence of observed morphology, color, and distribution features in the provided data makes it impossible to confidently diagnose any specific condition. The image shows scaled and erythematous ar"
23,public/stasis-dermatitis-20.jpg,eczema,dermatology_agent_sam,"Chronic dermatitis, NOS",0,0.25,3,inflammatory,0.7,"The lack of specific morphological, color, or distribution observations in the provided data limits the ability to distinguish clearly between options. Given the hierarchical classification and typica"
24,youtube/uzcGVrNYLaI_frame_343_0_0.jpg,eczema,dermatology_agent_sam,Inflammatory dermatosis,0,0.25,3,inflammatory,0.8,"The lesion presents as a localized plaque on the elbow with red and white coloration, which is characteristic of inflammatory dermatosis such as psoriasis. The location, morphology, and color strongly"
25,public/ISIC_1842966.JPG,basal cell carcinoma,dermatology_agent_sam,Exfoliative dermatitis,0,0.0,7,root,0.8,"The lesion displays a plaque morphology with pink and red coloration, fitting the characteristics of exfoliative dermatitis. The localized distribution and contrast with possible dermatitis suggest ex"
26,public/ISIC_0022074.JPG,basal cell carcinoma,dermatology_agent_sam,Melanocytic nevus,0,0.3333,4,malignant,0.9,"The lesion is a brown macule, localized on the trunk, fitting the characteristics of a melanocytic nevus. Its benign nature aligns with the observed morphology and distribution."
27,youtube/ibybqKzOz54_frame_5920_1.jpg,basal cell carcinoma,dermatology_agent_sam,"Angioma, Hemangioma",0,0.6,2,non-melanocytic,0.9,"The lesion exhibits a pink to red color and is localized, presenting as a macule. These characteristics are consistent with an Angioma, Hemangioma, which is a benign vascular tumor. The differential o"
28,public/ISIC_0022408.JPG,basal cell carcinoma,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.5,"The lesion is a pink macule localized on the trunk, which does not definitively present features of exfoliative dermatitis that typically involve widespread skin involvement and scaling. The presentat"
29,youtube/jt3qSMam07o_frame_4640_1.jpg,basal cell carcinoma,dermatology_agent_sam,"Lichen simplex chronicus, ",0,0.0,8,root,0.5,
30,youtube/ZkntcZt0aho_frame_58923_1.jpg,proliferations,dermatology_agent_sam,Dermatitis (acute and chronic),0,0.0,3,root,0.8,"The lesion is a red, localized plaque on the extremities, which aligns well with features of dermatitis. While exfoliative dermatitis is a possibility, the localized distribution is more characteristi"
31,youtube/ue12XjkOV_E_frame_48562_0_0.jpg,proliferations,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.5,"The segmented lesion displays pink and red plaques localized to the extremities, suggesting an inflammatory process. However, without additional clinical information or a broader view of systemic invo"
32,youtube/BZ21v4OaWpM_frame_21990_2.jpg,proliferations,dermatology_agent_sam,Mucocele,0,0.3333,2,proliferations,0.9,"The image shows a swelling at the lip, consistent with a mucocele which is commonly found in this area. The lesion's appearance supports this diagnosis, even though morphology and color were not obser"
33,youtube/4DN_SfwZZXU_frame_19788_0_0.jpg,proliferations,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.25,
34,youtube/oa3o-pGMz-U_frame_0_0.jpg,proliferations,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,"The clinical observations provided do not specify visible characteristics such as morphology, color, or distribution of the lesion. Therefore, it's not possible to confidently diagnose the condition b"
35,"edu/Argenziano, Giuseppe- Giacomel, Jason- Zalaudek, Iris - Dermatoscopy of Non-Pigmented Skin Tumors - Pink - Think - Blink.-CRC Press (2015)_00030_07186_1.jpg",squamous cell carcinoma,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,
36,youtube/1O4E-aTIIiY_frame_8598_0.jpg,squamous cell carcinoma,dermatology_agent_sam,Squamous cell carcinoma,0,1.0,0,Squamous cell carcinoma,0.9,"The lesion exhibits key characteristics consistent with squamous cell carcinoma, such as an ulcerated, crusted surface with red, brown, and white coloration. The morphology and color are typical for S"
37,youtube/ydZgOLJuf6U_frame_43277_1.jpg,squamous cell carcinoma,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.3,"The image lacks clearly defined morphological and color features necessary for a definitive diagnosis. While central centrifugal cicatricial alopecia is possible, the absence of distinct characteristi"
38,youtube/EScWfQK7pvA_frame_36436_0.jpg,squamous cell carcinoma,dermatology_agent_sam,Central centrifugal cicatricial alopecia,0,0.0,6,root,0.8,"The clinical image shows a central area of hair loss on the scalp with a smooth, shiny surface typical of scarring alopecia, which aligns with Central centrifugal cicatricial alopecia. Other non-speci"
39,public/ISIC_0021072.JPG,squamous cell carcinoma,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.6,"The red, localized plaque on the trunk suggests a form of dermatitis. The morphology is not fully consistent with exfoliative dermatitis, typically involving widespread skin. The features align with a"
40,IIYI/20486_2.png,urticaria,dermatology_agent_sam,Exfoliative dermatitis,0,0.0,6,root,0.8,The image displays widespread red patches which could indicate skin desquamation. Exfoliative dermatitis is characterized by extensive skin involvement and scaling which seems to match the clinical ob
41,public/-1542787778564695920.png,urticaria,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.6,"The lesion is described as a red, linear plaque on the trunk, which aligns with several inflammatory dermatoses. However, without further distinguishing features, a definitive diagnosis cannot be made"
42,youtube/EHC3ejfvcrY_frame_3125_0_0.jpg,urticaria,dermatology_agent_sam,"Lichen simplex chronicus, ",0,0.0,7,root,0.5,
43,youtube/sdvE0xFsk7U_frame_896_0_0.jpg,urticaria,dermatology_agent_sam,Tinea corporis,0,0.0,7,root,0.9,"The presentation of red, macular lesions that are localized and clustered on the extremities is highly suggestive of Tinea corporis. The hierarchical classification places it under infectious and fung"
44,youtube/eH4cE2rg_ak_frame_29458_1.jpg,urticaria,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.5,"Due to the absence of observed morphology, color, and distribution characteristics in the clinical observations, it is challenging to confidently diagnose a specific condition. Chronic dermatitis coul"
45,youtube/d-nF_cZBgBY_frame_31402_0_0.jpg,lichen planus,dermatology_agent_sam,Acute vesicular dermatitis,0,0.2,4,inflammatory,0.8,"The image shows vesicular lesions, consistent with acute vesicular dermatitis. The presence of vesicles supports this diagnosis over more generalized dermatitis."
46,youtube/tMQAGKMxUEw_frame_73886_0.jpg,lichen planus,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,
47,pubmed/a4_f4_PMC8859620_JOMFP_25_383_g004.png,lichen planus,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.25,
48,youtube/jDTD1kfijoY_frame_17131_0_0.jpg,lichen planus,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,
49,IIYI/10730_4.png,lichen planus,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.5,"Without specific information on morphology, color, distribution, and location, a definitive diagnosis cannot be made confidently. The image suggests a chronic dermatitis pattern but lacks sufficient d"
50,public/warts-common-39.jpg,molluscum contagiosum,dermatology_agent_sam,Skin tag,0,0.0,8,root,1.0,"The lesion is a small, soft, pedunculated growth that is consistent with a skin tag. The morphology and appearance are characteristic of acrochordons, commonly known as skin tags, which are benign and"
51,IIYI/29217_1.png,molluscum contagiosum,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.3,"The absence of observed morphology, color, and specific distribution makes it challenging to provide a specific diagnosis. The clinical details provided do not provide sufficient specifics to distingu"
52,public/herpes-type-1-recurrent-94.jpg,molluscum contagiosum,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,"The provided observations do not include specific morphology, color, or distribution details necessary to make a definitive diagnosis. The candidates relate to an inflammatory and potentially infectio"
53,public/warts-common-64.jpg,molluscum contagiosum,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,"The clinical observations provided are marked as 'not observed' for morphology, color, distribution, and location. Without specific details or visible lesions, a conclusive diagnosis cannot be made."
54,public/corns-26.jpg,molluscum contagiosum,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.25,
55,"note/Diane Jackson-Richards, Amit G. Pandya (eds.) - Dermatology Atlas for Skin of Color-Springer-Verlag Berlin Heidelberg (2014)_00020_00168_0.png",vitiligo,dermatology_agent_sam,Morphea,0,0.0,5,root,0.9,"The lesion is a hypopigmented patch that is localized on the extremities, consistent with Morphea. Given the classification path, the morphology and distribution align with a diagnosis of localized sc"
56,youtube/ughfUshyayw_frame_4579_0_0.jpg,vitiligo,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,
57,youtube/dmTY89DBhAg_frame_41032_0.jpg,vitiligo,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,
58,note/疑难皮肤病彩色图谱OCR_00257_14590_0.png,vitiligo,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.5,The image and observations provided do not conclusively show any characteristic features of a specific condition such as neurofibromas or café-au-lait macules typically associated with Neurofibromatos
59,pubmed/9f_db_PMC6927254_CCID-12-911-g0002_1.jpg,vitiligo,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,
60,public/sebaceous-hyperplasia-71.jpg,seborrheic keratoses,dermatology_agent_sam,"Sebaceous gland hyperplasia, Sebaceous hyperplasia",0,0.5,3,non-melanocytic,0.9,"The image shows a lesion that is raised, yellowish, with a central umbilication, typical of sebaceous hyperplasia. These characteristics help in distinguishing it from other benign proliferations. Giv"
61,public/seborrheic-keratosis-irritated-33.jpg,seborrheic keratoses,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.2,"The provided clinical observations do not specify morphology, color, or distribution details, and Melasma or Lentigo cannot be confidently identified without additional information."
62,public/porokeratosis-31.jpg,seborrheic keratoses,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.5,"The image does not clearly depict any specific lesion characteristics such as morphology, color, or distribution that align definitively with infected eczema. Without more specific observable traits i"
63,public/dermatofibroma-123.jpg,seborrheic keratoses,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,"The clinical observations provided did not include specific morphology, color, or distribution details for the lesion, making it impossible to confidently select a specific diagnosis from the provided"
64,public/epidermal-cyst-108.jpg,seborrheic keratoses,dermatology_agent_sam,Dilated pore of Winer,0,0.5,3,non-melanocytic,0.9,"The image depicts a localized, well-circumscribed lesion that resembles a large comedo or dilated follicular opening filled with keratin. This presentation is highly suggestive of a Dilated pore of Wi"
65,public/Lichen-Sclerosus-Penis-4.jpg,"lichen planus, psoriasis",dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,
66,public/Psoriasis-Chronic-Plaque-170.jpg,"lichen planus, psoriasis",dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.3,"The provided clinical observations do not include specific morphological, color, or distribution characteristics, making it difficult to distinguish specific inflammatory dermatoses. Without specific "
67,public/Lichen-Sclerosis-Vulva-22.jpg,"lichen planus, psoriasis",dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.25,
68,public/Psoriasis-Guttate-75.jpg,"lichen planus, psoriasis",dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.2,"The lack of observable morphology, color, and distribution details in the segmented lesion area makes it challenging to provide a definitive diagnosis. The absence of specific characteristics does not"
69,public/psoriasis-scalp-78.jpg,"lichen planus, psoriasis",dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,"The clinical observations provided do not include any specific details related to morphology, color, distribution, or location that are necessary to differentiate among the options given. Without thes"
70,IIYI/22269_2.png,herpes zoster,dermatology_agent_sam,Impetigo,0,0.2857,5,infectious,0.8,"The lesion presents as plaques with erosion and crusting, primarily red, brown, and yellow in color, and localized on the trunk. The characteristics align with impetigo, which commonly involves erythe"
71,IIYI/24063_2.png,herpes zoster,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.3,"The provided observations contain no specific details on morphology, color, distribution, or location. Without clear visual markers to confirm features such as vesicles or the pattern typical of acute"
72,IIYI/830_3.png,herpes zoster,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,
73,IIYI/25663_2.png,herpes zoster,dermatology_agent_sam,Sunburn,0,0.0,6,root,0.9,The presence of bullae with yellow and red coloration localized on the thigh is consistent with severe sunburn. This aligns with the exogenous classification path for sun-induced skin lesions.
74,public/3730702458099585701.png,herpes zoster,dermatology_agent_sam,Inflammatory dermatosis,0,0.2,4,inflammatory,0.8,"The lesion presents as a red-purple plaque localized on the elbow, which is characteristic of some inflammatory dermatoses such as psoriasis. The morphology and location align with typical presentatio"
75,edu/(Eğitim Tanrısı) George Laskaris - Color Atlas of Oral Diseases- Diagnosis and Treatment-Thieme (2017)_00221_00884.png,ulcer,dermatology_agent_sam,Behcets disease,0,0.0,6,root,0.8,"The presence of an oral ulcer with red and white coloration, localized distribution, and the location being oral mucosa is quite characteristic of Behcet's disease. Given the classification path and c"
76,pubmed/a5_e7_PMC5004559_CCD-7-401-g002_1.jpg,ulcer,dermatology_agent_sam,Mucocele,0,0.0,6,root,0.9,"The location inside the mouth and appearance is consistent with a mucocele, which is a common oral lesion. The hierarchical classification identifies 'Mucocele' as a specific subtype of 'cysts, cyst'."
77,pubmed/13_ca_PMC6106674_abd-93-05-0726-g01_3.jpg,ulcer,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,"The provided clinical observation lacks visible morphology, color, and distribution details necessary for a confident diagnosis. Without these details, it is not possible to evaluate the specific char"
78,pubmed/e3_11_PMC4147289_GRP2014_934159.003.png,ulcer,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,
79,youtube/UsoXCLoC0bQ_frame_23401_2.jpg,ulcer,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.4,"The provided observations indicate that no specific morphology, color, or distribution is observed, making it difficult to conclusively diagnose the condition as 'infected eczema' or any specific enti"
80,youtube/IXZC_NOKpq0_frame_38432_0.jpg,contact dermatitis,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,
81,youtube/XYW6aQervTY_frame_50_0_0.jpg,contact dermatitis,dermatology_agent_sam,"Melasma, Lentigo",0,0.0,8,root,0.9,"The image shows multiple small, well-defined, pigmented macules on sun-exposed areas, characteristic of lentigines. The lack of a uniform distribution and the presence of discrete spots differentiates"
82,youtube/y1SpcTyifcU_frame_64505_0.jpg,contact dermatitis,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.25,
83,youtube/CKj3GPY9dvc_frame_480_0_0.jpg,contact dermatitis,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.25,
84,youtube/WSjmXzl22Pk_frame_8766_0_0.jpg,contact dermatitis,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,
85,public/tinea-incognito-51.jpg,"candidiasis, tinea",dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.2,"The absence of specific observable features such as morphology, color, and distribution makes it difficult to confidently diagnose the highlighted area. The hierarchical classification path and the in"
86,public/tinea-versicolor-162.jpg,"candidiasis, tinea",dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.25,
87,public/tinea-foot-webs-11.jpg,"candidiasis, tinea",dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,
88,public/tinea-groin-120.jpg,"candidiasis, tinea",dermatology_agent_sam,Tinea cruris,0,0.0,-1,,0.9,"The lesion is a red plaque localized in the groin area, which is a common presentation for Tinea cruris. The morphology and color align with the typical appearance of this fungal infection. Tinea crur"
89,public/tinea-foot-dorsum-4.jpg,"candidiasis, tinea",dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,"The clinical observations provided lacked specific details such as morphology, color, distribution, and location, making it difficult to confidently identify a particular diagnosis. Without further in"
90,youtube/iZrp1daJWk0_frame_15452_0.jpg,tinea,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,"The provided observations do not include sufficient information on morphology, color, or distribution of the lesion to make a confident diagnosis. The image suggests an inflammatory condition, but wit"
91,edu/Illustrated-Manual-of-Pediatric-Dermatology-Diagno...-批量 OCR_00166_10141.png,tinea,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.2,"The provided metadata lacks specific details on morphology, color, and distribution, making it difficult to distinguish between possible conditions within the broader categories of inflammatory dermat"
92,youtube/1rQ9PmDOrSs_frame_11842_2.jpg,tinea,dermatology_agent_sam,Tinea corporis,0,0.6,2,fungal,0.9,"The lesion is a red, localized plaque located on the trunk, consistent with the morphology, color, distribution, and location of Tinea corporis, a common superficial fungal infection. The appearance a"
93,youtube/609D9bQFAtc_frame_56165_0.jpg,tinea,dermatology_agent_sam,"Lichen simplex chronicus, ",0,0.1429,6,inflammatory,0.5,
94,public/-5081790413284637815.png,tinea,dermatology_agent_sam,Dermatitis (acute and chronic),0,0.2,4,inflammatory,0.7,"The lesion is characterized by a red patch that is localized on the trunk. This presentation is consistent with dermatitis, which often appears as red, inflamed patches of skin. Exfoliative dermatitis"
95,youtube/zzxJOYcnQ6g_frame_1727_0.jpg,scabies,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.0,
96,youtube/EU7EEKXaFcg_frame_42145_0.jpg,scabies,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.2,"The clinical observations indicate that morphology, color, and distribution are not observed, which does not provide enough information to make a definitive diagnosis. Infected eczema can be considere"
97,youtube/zHIWVerNenY_frame_735_0_0.jpg,scabies,dermatology_agent_sam,Exfoliative dermatitis,0,0.1667,5,inflammatory,0.9,"The image shows widespread erythema and scaling over large areas of the skin, which is characteristic of exfoliative dermatitis. The significant skin shedding suggests an inflammatory process affectin"
98,youtube/QjNDAQVm9Ys_frame_9240_0_0.jpg,scabies,dermatology_agent_sam,Acute vesicular dermatitis,0,0.1667,5,inflammatory,0.9,"The lesion morphology consists of macules and papules, which, along with the red coloration and symmetric distribution on the feet, is consistent with acute vesicular dermatitis. The location and pres"
99,IIYI/10883_2.png,scabies,dermatology_agent_sam,no definitive diagnosis,0,0.0,-1,,0.2,"The image analysis does not provide observable information on morphology, color, distribution, or specific location of a lesion, making it impossible to confidently diagnose a localized skin infection"
